user_id	departement	birth	order_id	order_date	total	nb_tshirts	tshirt_price	category
98b99ad477	02	6/7/1984	TSG-1294109	2014-04-28 15:18:00	25.0	1	25	Hoodie
a1468b7090	88	10/13/1993	TSG-1294111	2014-10-02 15:44:00	16.7	1	16.7	White T-Shirt F
4af7d45eb1		5/4/1950	TSG-1294115	2014-01-06 08:11:00	23.9	1	23.9	Hoodie
548aaa8bec	91	10/1/1992	TSG-1294117	2013-12-17 13:04:00	19.9	1	19.9	White T-Shirt M
2ec14341b0	91	6/25/1963	TSG-1294119	2014-07-23 16:15:00	19.9	1	19.9	Hoodie
f8a9823cca	75	12/30/1899	TSG-1294120	2013-12-07 15:57:00	25.0	1	25	Hoodie
50ed977ca3	16	8/1/1989	TSG-1294122	2013-12-08 12:03:00	33.4	2	16.7	White T-Shirt M
50ed977ca3	16	8/1/1989	TSG-1294123	2013-12-08 12:03:00	33.4	2	16.7	White T-Shirt M
a2e1792ae9	22	2/4/1993	TSG-1294126	2013-12-15 12:50:00	16.7	1	16.7	Black T-Shirt M
e61f59975b	59	12/6/1989	TSG-1294140	2013-12-18 21:56:00	19.9	1	19.9	White T-Shirt M
ca0a4b919d	75	11/28/1985	TSG-1294142	2014-02-03 19:26:00	16.7	1	16.7	White T-Shirt M
d3ccf9cac0	54	7/22/1975	TSG-1294149	2014-01-11 17:47:00	33.4	2	16.7	Black T-Shirt M
af523fbe4c	06	2/17/1981	TSG-1294155	2013-12-23 16:04:00	16.7	1	16.7	Black T-Shirt F
6cd156739a	78	12/21/1993	TSG-1294156	2014-06-25 12:05:00	33.4	2	16.7	Black T-Shirt M
cb6fe5f8a3	59	10/14/1988	TSG-1294159	2013-12-22 20:27:00	16.7	1	16.7	White T-Shirt M
b867f3e972	13	6/27/1948	TSG-1294161	2014-05-18 18:30:00	19.9	1	19.9	Black T-Shirt F
85160f9d25	69	5/17/1942	TSG-1294167	2013-12-11 10:35:00	19.9	1	19.9	White T-Shirt M
63a6925b9e	33	11/27/1989	TSG-1294173	2014-02-05 17:45:00	19.9	1	19.9	White T-Shirt F
baa95fb82d	82	12/30/1899	TSG-1294178	2013-12-07 10:13:00	19.9	1	19.9	Black T-Shirt M
d356e75a0b	85	6/26/1983	TSG-1294179	2013-12-02 11:46:00	16.7	1	16.7	Black T-Shirt M
8b2c7a806b	41	5/31/1970	TSG-1294180	2014-02-24 19:45:00	33.4	2	16.7	White T-Shirt F
b9bd286edb	31	8/12/1982	TSG-1294182	2013-12-13 16:58:00	16.7	1	16.7	Black T-Shirt M
c606c10e24	89	2/20/1975	TSG-1294185	2013-12-07 11:52:00	25.0	1	25	White T-Shirt M
da286793be	56	12/22/1986	TSG-1294187	2014-09-11 12:41:00	19.9	1	19.9	White T-Shirt M
14cd06dc18	30	3/1/1982	TSG-1294190	2013-12-16 19:03:00	33.4	2	16.7	Black T-Shirt M
98d3ebcb7d	89	1/13/1989	TSG-1294193	2013-12-24 16:53:00	16.7	1	16.7	Black T-Shirt F
26982e8441	31	11/12/1981	TSG-1294194	2013-12-07 23:31:00	25.0	1	25	Hoodie
0a8834eb25	13	10/5/1988	TSG-1294196	2013-12-12 19:50:00	19.9	1	19.9	Black T-Shirt F
10b0c3c6a5	71	10/1/1989	TSG-1294197	2014-02-04 13:20:00	16.7	1	16.7	White T-Shirt F
6d2ba61f3c	59	3/21/1970	TSG-1294203	2013-12-24 13:22:00	19.9	1	19.9	Hoodie
cc116f8c7c	92	12/15/1982	TSG-1294206	2014-08-16 14:54:00	16.7	1	16.7	Black T-Shirt M
26ece19268	69	12/30/1899	TSG-1294209	2013-12-14 10:08:00	19.9	1	19.9	White T-Shirt M
ed8a2a04c1	95	10/5/1967	TSG-1294211	2014-05-04 18:28:00	33.4	2	16.7	Black T-Shirt M
6985959a8a	44	12/30/1899	TSG-1294212	2013-12-06 10:33:00	33.4	2	16.7	Black T-Shirt M
26dd0c580c	75	4/13/1981	TSG-1294213	2013-12-21 17:47:00	16.7	1	16.7	Black T-Shirt M
e434911f70	43	12/30/1899	TSG-1294218	2014-06-04 14:32:00	23.9	1	23.9	White T-Shirt M
38e032211c	41	12/30/1899	TSG-1294219	2013-12-05 18:02:00	47.8	2	23.9	Tennis Shirt
38e032211c	41	12/30/1899	TSG-1294220	2013-12-05 18:02:00	47.8	2	23.9	Tennis Shirt
7f9831c1b0	76	1/3/1979	TSG-1294223	2014-04-21 09:50:00	16.7	1	16.7	White T-Shirt M
16110e7d7c	67	1/20/1990	TSG-1294225	2014-08-12 11:51:00	25.0	1	25	Tennis Shirt
a1db38711e	07	1/1/1958	TSG-1294233	2013-12-10 18:21:00	16.7	1	16.7	White T-Shirt M
758856f3ed	69	12/9/1976	TSG-1294234	2014-08-05 12:18:00	16.7	1	16.7	White T-Shirt F
ac4bbacca3	59	4/5/1982	TSG-1294235	2013-12-13 22:51:00	16.7	1	16.7	Black T-Shirt M
54facd9364	13	4/13/1941	TSG-1294239	2013-12-12 14:59:00	19.9	1	19.9	Black T-Shirt M
ebce298ad6	30	12/8/1949	TSG-1294243	2013-12-12 09:23:00	50.1	3	16.7	White T-Shirt F
77adaae7c8	16	5/24/1982	TSG-1294246	2014-02-23 19:21:00	16.7	1	16.7	White T-Shirt F
51a75cdc4a	35	5/11/1980	TSG-1294247	2014-04-28 14:56:00	25.0	1	25	Hoodie
1603a04922	35	9/22/1977	TSG-1294254	2014-05-20 15:15:00	19.9	1	19.9	White T-Shirt M
bb6dd884a9	53	6/9/1968	TSG-1294261	2013-11-29 16:35:00	25.0	1	25	Hoodie
88e79faf6a	49	3/16/1988	TSG-1294262	2013-11-30 19:55:00	19.9	1	19.9	White T-Shirt M
09a77aafda	93	3/10/1992	TSG-1294266	2014-03-03 20:46:00	79.6	4	19.9	Black T-Shirt M
09a77aafda	93	3/10/1992	TSG-1294267	2014-03-03 20:46:00	79.6	4	19.9	Black T-Shirt M
28cde097bf	31	10/22/1987	TSG-1294270	2014-02-09 14:22:00	23.9	1	23.9	White T-Shirt F
89a0a42506	09	12/30/1899	TSG-1294271	2014-07-06 18:09:00	25.0	1	25	Tennis Shirt
fdac1ffbb7	75	10/16/1978	TSG-1294272	2014-07-22 21:03:00	16.7	1	16.7	White T-Shirt F
9df0a562b6	93	12/23/1986	TSG-1294276	2013-12-14 14:13:00	33.4	2	16.7	Black T-Shirt F
f5ad7ab8cd	78	8/30/1982	TSG-1294278	2014-07-02 18:05:00	16.7	1	16.7	White T-Shirt F
31462b4218	91	6/9/1991	TSG-1294280	2014-06-21 16:49:00	16.7	1	16.7	Black T-Shirt M
917b04b5a4		11/10/1980	TSG-1294288	2013-12-13 15:40:00	19.9	1	19.9	Black T-Shirt M
2f0e0d021d	73	12/30/1899	TSG-1294291	2013-12-15 00:53:00	19.9	1	19.9	Bk TShirt M
20526ae7df	34	10/15/1987	TSG-1294294	2014-01-16 11:36:00	19.9	1	19.9	Hoodie
d2b48ff345	13	10/19/1988	TSG-1294295	2014-04-27 01:03:00	23.9	1	23.9	Black T-Shirt F
aca2f28935	50	12/30/1899	TSG-1294299	2013-12-10 19:13:00	23.9	1	23.9	White T-Shirt M
0db565b52c	44	12/30/1899	TSG-1294301	2014-06-26 12:03:00	19.9	1	19.9	White T-Shirt M
8dee44aa4f	78	10/16/1975	TSG-1294306	2014-04-08 15:40:00	23.9	1	23.9	White T-Shirt M
8b74064bca	76	3/10/1988	TSG-1294310	2014-05-29 13:15:00	39.8	2	19.9	Hoodie
8db3e3ab82	92	8/2/1979	TSG-1294311	2013-12-16 17:11:00	32.0	1	32	Hoodie
3378bbb469	69	9/20/1979	TSG-1294325	2014-08-30 11:14:00	16.7	1	16.7	Black T-Shirt M
50f1b95d86	42	6/30/1987	TSG-1294326	2014-03-19 22:32:00	32.0	1	32	Hoodie
ff4a4beddd	44	10/15/1988	TSG-1294329	2013-12-11 11:54:00	33.4	2	16.7	Black T-Shirt F
2a90a21ea1	44	8/10/1980	TSG-1294331	2014-08-20 20:58:00	19.9	1	19.9	Black T-Shirt F
3678489ac5	78	11/14/1977	TSG-1294332	2013-12-25 15:42:00	23.9	1	23.9	Hoodie
467136d6c3	60	12/21/1972	TSG-1294334	2014-03-23 22:17:00	19.9	1	19.9	Black T-Shirt F
4b08c5314a	37	10/2/1953	TSG-1294336	2013-12-08 15:12:00	33.4	2	16.7	White T-Shirt M
76fd6ad653	85	7/15/1987	TSG-1294339	2013-12-13 14:40:00	16.7	1	16.7	Black T-Shirt M
dc08730203	92	9/22/1981	TSG-1294340	2014-06-17 19:01:00	19.9	1	19.9	Black T-Shirt M
fa9ce1772c	60	12/30/1899	TSG-1294341	2013-12-15 14:03:00	33.4	2	16.7	Black T-Shirt M
04c2d29299	67	7/17/1980	TSG-1294343	2014-03-10 17:43:00	19.9	1	19.9	Hoodie
1631310bc9	75	6/10/1990	TSG-1294346	2014-09-02 10:52:00	19.9	1	19.9	White T-Shirt F
cc724330f1	78	9/26/1981	TSG-1294347	2013-12-21 11:36:00	16.7	1	16.7	Black T-Shirt M
117b6bed2f	77	12/30/1899	TSG-1294350	2013-12-23 03:27:00	16.7	1	16.7	Black T-Shirt M
86a90a1a25	71	1/2/1963	TSG-1294351	2014-07-27 20:57:00	16.7	1	16.7	Black T-Shirt F
b2aa56c050	30	4/6/1993	TSG-1294354	2014-08-22 22:23:00	16.7	1	16.7	Black T-Shirt M
455b3c6bba	57	8/11/1982	TSG-1294355	2013-12-14 22:55:00	33.4	2	16.7	Black T-Shirt F
5a9144562b	94	7/7/1971	TSG-1294362	2013-11-30 21:16:00	59.7	3	19.9	Black T-Shirt M
f412e371da	92	4/24/1964	TSG-1294370	2013-12-31 10:01:00	25.0	1	25	Hoodie
ffdf849430	35	5/1/1962	TSG-1294381	2014-02-03 09:12:00	19.9	1	19.9	Black T-Shirt M
0554bd34ee	85	3/17/1959	TSG-1294382	2014-05-18 23:41:00	33.4	2	16.7	Black T-Shirt M
6c23fc7c8b	66	12/30/1899	TSG-1294383	2013-12-16 11:27:00	39.8	2	19.9	White T-Shirt M
c629e03d6f	74	3/26/1987	TSG-1294385	2013-12-17 10:54:00	25.0	1	25	Tennis Shirt
62d53f38ec	38	12/2/1986	TSG-1294386	2014-06-05 14:03:00	19.9	1	19.9	White T-Shirt M
4f94f8387e	60	3/27/1928	TSG-1294387	2014-01-02 12:40:00	16.7	1	16.7	Black T-Shirt F
e68411689c	83	12/31/1978	TSG-1294389	2013-12-14 13:23:00	19.9	1	19.9	Black T-Shirt M
f056e452a9	26	11/19/1979	TSG-1294394	2014-02-01 19:38:00	19.9	1	19.9	White T-Shirt M
c5e7d96248	67	8/12/1987	TSG-1294397	2014-11-07 19:20:00	99.5	5	19.9	White T-Shirt F
7a0f668045	13	2/15/1981	TSG-1294404	2013-12-07 22:10:00	16.7	1	16.7	Black T-Shirt M
03288790a3	25	10/11/1991	TSG-1294405	2013-12-17 17:04:00	19.9	1	19.9	White T-Shirt M
49540f238e	38	6/30/1979	TSG-1294406	2013-12-12 14:59:00	16.7	1	16.7	White T-Shirt M
74e782402e	92	1/20/1983	TSG-1294414	2014-10-01 16:44:00	19.9	1	19.9	White T-Shirt M
c78f87c475	34	11/9/1988	TSG-1294417	2014-02-17 18:58:00	23.9	1	23.9	Tennis Shirt
59c687273b	65	4/30/1986	TSG-1294420	2013-12-21 22:41:00	19.9	1	19.9	Hoodie
b464fe752c	78	6/29/1949	TSG-1294424	2013-12-08 20:47:00	47.8	2	23.9	Hoodie
f9e64ac072	94	11/16/1954	TSG-1294430	2013-12-15 21:12:00	23.9	1	23.9	Hoodie
1a5943696e	29	1/2/1983	TSG-1294437	2014-04-06 21:26:00	16.7	1	16.7	Black T-Shirt M
0b09a08671	59	9/12/1968	TSG-1294439	2013-12-19 07:55:00	16.7	1	16.7	Black T-Shirt M
3bd6cb8024		12/30/1899	TSG-1294442	2014-02-10 19:37:00	16.7	1	16.7	Black T-Shirt M
a775bcc277	02	9/28/1963	TSG-1294449	2014-08-25 17:14:00	19.9	1	19.9	White T-Shirt F
c9cb9576cb	30	5/1/1980	TSG-1294450	2014-08-29 23:13:00	33.4	2	16.7	White T-Shirt F
ebc35f9ef7	47	3/21/1949	TSG-1294452	2013-12-11 09:48:00	19.9	1	19.9	Hoodie
2a99304342	31	1/19/1991	TSG-1294453	2013-12-20 18:05:00	19.9	1	19.9	Black T-Shirt M
c8238f5ba1	25	12/30/1899	TSG-1294454	2014-06-16 15:29:00	23.9	1	23.9	White T-Shirt M
04b00c5cd1	75	12/30/1899	TSG-1294458	2013-12-15 15:33:00	16.7	1	16.7	Black T-Shirt F
8b78c608ac	75	6/12/1954	TSG-1294459	2014-08-12 17:10:00	16.7	1	16.7	White T-Shirt M
dd6e9822e6	83	8/15/1946	TSG-1294463	2014-04-12 13:08:00	16.7	1	16.7	Black T-Shirt M
7b6ae91fb2	93	12/30/1899	TSG-1294465	2014-06-12 14:55:00	16.7	1	16.7	Black T-Shirt F
da576729f7	74	10/20/1991	TSG-1294469	2014-04-29 13:50:00	16.7	1	16.7	Black T-Shirt M
2545a7a16f	42	8/3/1991	TSG-1294474	2013-12-19 15:29:00	25.0	1	25	Tennis Shirt
c75ee61eb1	69	12/30/1899	TSG-1294476	2014-07-20 20:27:00	19.9	1	19.9	White T-Shirt M
426ddc529a	42	2/9/1987	TSG-1294480	2014-02-02 15:45:00	19.9	1	19.9	White T-Shirt F
f4ee5af227	67	7/11/1973	TSG-1294481	2014-01-09 16:06:00	19.9	1	19.9	Black T-Shirt M
e7d9218024	13	9/30/1977	TSG-1294482	2013-12-21 15:35:00	50.1	3	16.7	White T-Shirt F
2f857afec7	74	12/30/1899	TSG-1294485	2013-12-02 20:37:00	83.5	5	16.7	Black T-Shirt F
970c32e8e0	56	9/23/1993	TSG-1294489	2013-12-14 22:16:00	16.7	1	16.7	Black T-Shirt M
6608699b29	18	7/29/1992	TSG-1294492	2014-09-22 22:06:00	16.7	1	16.7	White T-Shirt M
81d4f7d2f5	38	12/30/1899	TSG-1294502	2013-12-17 14:22:00	64.0	2	32	Hoodie
cf0b088722	59	6/30/1968	TSG-1294503	2014-04-25 12:15:00	32.0	1	32	Hoodie
608fdb156c	62	2/7/1960	TSG-1294504	2014-02-03 19:58:00	39.8	2	19.9	Hoodie
4fb360a8f1	18	6/6/1977	TSG-1294508	2014-10-01 19:15:00	25.0	1	25	Hoodie
110da8bdb4	73	3/19/1953	TSG-1294509	2013-12-18 17:41:00	25.0	1	25	White T-Shirt M
8585e57dc3	07	12/30/1899	TSG-1294511	2013-12-21 15:54:00	16.7	1	16.7	Black T-Shirt M
bbf29ad463	03	12/4/1980	TSG-1294514	2014-02-11 17:38:00	23.9	1	23.9	White T-Shirt M
fefa1b9903	60	8/30/1952	TSG-1294518	2013-12-17 11:56:00	95.6	4	23.9	Hoodie
fefa1b9903	60	8/30/1952	TSG-1294519	2013-12-17 11:56:00	95.6	4	23.9	Hoodie
ace53094cd	78	8/21/1963	TSG-1294521	2014-03-02 23:09:00	23.9	1	23.9	White T-Shirt M
41ce8ade45	34	6/1/1987	TSG-1294527	2013-12-14 14:19:00	16.7	1	16.7	White T-Shirt M
8a2e8a82d9	34	12/30/1899	TSG-1294531	2013-12-10 09:56:00	19.9	1	19.9	Hoodie
d2c86debdd	14	2/19/1986	TSG-1294535	2013-12-10 22:01:00	16.7	1	16.7	Black T-Shirt F
537f299157	94	3/28/1973	TSG-1294537	2014-10-21 14:47:00	16.7	1	16.7	Black T-Shirt M
7b89f83cfb	93	7/27/1958	TSG-1294540	2013-12-24 19:43:00	16.7	1	16.7	Black T-Shirt F
933075c3e5	63	1/31/1945	TSG-1294547	2014-06-11 16:11:00	23.9	1	23.9	White T-Shirt M
7ce6584e36	35	4/26/1943	TSG-1294549	2013-12-14 13:51:00	33.4	2	16.7	White T-Shirt M
2bdc07047a	75	10/28/1983	TSG-1294552	2014-03-06 19:42:00	16.7	1	16.7	Black T-Shirt F
db8acd180b	75	11/16/1966	TSG-1294557	2013-12-09 21:09:00	47.8	2	23.9	Hoodie
9bc1e3bb94	91	5/5/1959	TSG-1294558	2013-12-21 16:37:00	19.9	1	19.9	Hoodie
b18a6f0cd8	26	10/6/1992	TSG-1294559	2014-06-01 18:15:00	19.9	1	19.9	White T-Shirt M
f6e67ba980	31	12/13/1990	TSG-1294568	2014-09-14 11:52:00	19.9	1	19.9	Black T-Shirt M
e8812a8035	74	8/10/1991	TSG-1294572	2014-07-20 18:54:00	25.0	1	25	Tennis Shirt
e4d1b283b0		5/16/1987	TSG-1294574	2014-01-09 19:13:00	23.9	1	23.9	White T-Shirt M
1bfcfadd68	83	5/24/1975	TSG-1294575	2014-05-09 14:36:00	32.0	1	32	Hoodie
0e06925534	45	6/17/1956	TSG-1294578	2013-12-16 19:55:00	59.7	3	19.9	Hoodie
0e06925534	45	6/17/1956	TSG-1294580	2013-12-16 19:55:00	59.7	3	19.9	Hoodie
795df461b4	29	7/13/1982	TSG-1294581	2013-12-17 23:16:00	19.9	1	19.9	White T-Shirt M
2459feeade	41	9/6/1969	TSG-1294584	2013-12-15 22:02:00	33.4	2	16.7	White T-Shirt M
8214129291	67	12/8/1980	TSG-1294585	2014-01-12 17:45:00	23.9	1	23.9	White T-Shirt M
15b5e31baa	71	7/3/1957	TSG-1294589	2013-12-17 19:02:00	16.7	1	16.7	Black T-Shirt M
0b0f93537c	81	8/6/1973	TSG-1294590	2013-12-17 23:32:00	50.0	2	25	Hoodie
0b0f93537c	81	8/6/1973	TSG-1294591	2013-12-17 23:32:00	50.0	2	25	Hoodie
54eb4b27ab		10/19/1988	TSG-1294593	2014-10-29 10:20:00	39.8	2	19.9	Black T-Shirt M
d9ff1e7f1c	65	8/28/1961	TSG-1294594	2014-03-09 16:02:00	16.7	1	16.7	Black T-Shirt F
d89f33b0ed	94	1/9/1980	TSG-1294595	2014-11-10 08:53:00	39.8	2	19.9	Hoodie
74c4584b8a	64	8/9/1991	TSG-1294597	2013-12-07 21:25:00	16.7	1	16.7	White T-Shirt M
34141a0c2c	21	1/3/1980	TSG-1294604	2013-12-01 13:00:00	23.9	1	23.9	White T-Shirt M
274efefa33	81	12/30/1899	TSG-1294606	2014-07-13 19:58:00	16.7	1	16.7	White T-Shirt F
99ede04944	76	9/13/1975	TSG-1294613	2013-12-13 14:01:00	16.7	1	16.7	Black T-Shirt F
2c35ae4d27	53	9/9/1987	TSG-1294615	2014-07-25 15:53:00	47.8	2	23.9	Hoodie
2c35ae4d27	53	9/9/1987	TSG-1294616	2014-07-25 15:53:00	47.8	2	23.9	Hoodie
ab9dd39112	42	8/3/1950	TSG-1294619	2014-03-15 14:58:00	23.9	1	23.9	White T-Shirt M
7492642d25	69	4/27/1979	TSG-1294623	2014-03-15 11:56:00	16.7	1	16.7	Black T-Shirt M
9fbceb79d3	23	3/14/1958	TSG-1294625	2014-09-12 11:02:00	16.7	1	16.7	Black T-Shirt M
57d67723a0	45	6/21/1977	TSG-1294627	2013-12-04 23:28:00	47.8	2	23.9	White T-Shirt M
57d67723a0	45	6/21/1977	TSG-1294629	2013-12-04 23:28:00	47.8	2	23.9	White T-Shirt M
57d67723a0	45	6/21/1977	TSG-1294630	2013-12-04 23:28:00	47.8	2	23.9	White T-Shirt M
ef3499195d	16	12/30/1899	TSG-1294633	2013-12-21 15:45:00	23.9	1	23.9	White T-Shirt M
012c63961a	95	12/30/1899	TSG-1294641	2014-05-31 14:47:00	16.7	1	16.7	Bk TShirt M
ac91f77186		10/18/1988	TSG-1294646	2014-02-18 18:21:00	100.0	4	25	Hoodie
a9385c8183	38	4/12/1987	TSG-1294649	2014-09-03 08:23:00	16.7	1	16.7	Black T-Shirt F
2b282a1657	35	11/15/1971	TSG-1294650	2014-09-24 19:35:00	23.9	1	23.9	Hoodie
c52e5d3b51	62	4/5/1981	TSG-1294654	2013-12-13 13:43:00	39.8	2	19.9	White T-Shirt M
91e537850a	75	8/11/1985	TSG-1294660	2014-03-08 13:56:00	16.7	1	16.7	Black T-Shirt F
5281efb16f	77	12/30/1899	TSG-1294662	2013-12-15 13:57:00	25.0	1	25	Hoodie
76645fe0ae	59	6/26/1987	TSG-1294663	2013-12-11 09:58:00	16.7	1	16.7	Black T-Shirt M
5d07d99003	69	5/12/1978	TSG-1294668	2014-07-30 15:24:00	16.7	1	16.7	Black T-Shirt M
9948ae33eb	35	10/17/1979	TSG-1294670	2013-12-24 05:39:00	23.9	1	23.9	Hoodie
7fcf26dcdc	69	2/26/1974	TSG-1294671	2013-12-31 21:16:00	16.7	1	16.7	Black T-Shirt M
0bb63ae8eb	90	10/24/1955	TSG-1294672	2014-08-13 17:32:00	25.0	1	25	Hoodie
72f1052143	33	5/13/1979	TSG-1294680	2013-12-07 20:12:00	23.9	1	23.9	White T-Shirt M
456bd5fb7a	35	3/22/1971	TSG-1294684	2013-12-09 21:38:00	25.0	1	25	Hoodie
5f4370ab0a	44	10/13/1947	TSG-1294688	2014-06-26 00:44:00	19.9	1	19.9	Hoodie
5c9b093a18	26	7/12/1991	TSG-1294691	2013-12-15 14:57:00	39.8	2	19.9	White T-Shirt M
9a8d67233b	13	6/11/1968	TSG-1294696	2014-03-25 15:09:00	19.9	1	19.9	White T-Shirt M
486b15b1e5	92	10/11/1986	TSG-1294698	2013-12-14 13:02:00	16.7	1	16.7	White T-Shirt F
347de067ea	19	12/2/1972	TSG-1294705	2013-12-18 12:14:00	19.9	1	19.9	Black T-Shirt F
e8a35c55c7	77	1/12/1978	TSG-1294707	2014-04-07 13:56:00	16.7	1	16.7	Black T-Shirt F
019173edb7	67	12/6/1985	TSG-1294708	2014-02-07 23:03:00	19.9	1	19.9	White T-Shirt M
52a0e75d30	57	11/9/1979	TSG-1294710	2014-07-18 11:46:00	19.9	1	19.9	Hoodie
9a6bf41434	76	12/30/1899	TSG-1294712	2014-03-27 22:04:00	19.9	1	19.9	White T-Shirt M
860258abd9	33	7/29/1968	TSG-1294716	2013-12-09 20:25:00	23.9	1	23.9	Hoodie
99c0226bf3	31	12/30/1899	TSG-1294720	2013-12-08 18:34:00	23.9	1	23.9	Hoodie
4a9190a847	54	10/27/1970	TSG-1294721	2014-05-21 00:05:00	16.7	1	16.7	White T-Shirt M
3a7191c301	23	9/9/1988	TSG-1294722	2013-12-05 12:36:00	16.7	1	16.7	White T-Shirt M
7c5b388fd9	72	12/30/1899	TSG-1294723	2013-12-10 15:53:00	39.8	2	19.9	White T-Shirt M
5509682fa4	69	12/30/1899	TSG-1294728	2013-12-06 12:47:00	19.9	1	19.9	White T-Shirt M
1363d9edac	89	12/30/1899	TSG-1294742	2014-06-18 09:43:00	16.7	1	16.7	Black T-Shirt M
53cd0a378b	07	1/17/1992	TSG-1294748	2013-12-08 18:11:00	16.7	1	16.7	Black T-Shirt M
156ddc1342	57	12/30/1899	TSG-1294749	2013-12-03 16:47:00	16.7	1	16.7	White T-Shirt M
f8a9823cca	75	12/30/1899	TSG-1294753	2014-03-04 14:37:00	25.0	1	25	Hoodie
a51cd88f14	35	8/30/1986	TSG-1294755	2013-12-09 19:33:00	39.8	2	19.9	White T-Shirt M
bf7a26f662	06	3/3/1964	TSG-1294761	2013-12-22 11:42:00	19.9	1	19.9	Black T-Shirt M
3ede7d3993	63	12/19/1977	TSG-1294763	2014-05-23 12:27:00	25.0	1	25	White T-Shirt M
0eff8f19fa	77	9/15/1974	TSG-1294765	2013-12-12 09:18:00	64.0	2	32	Hoodie
05cb00b752	42	9/15/1989	TSG-1294768	2014-03-15 17:30:00	16.7	1	16.7	Black T-Shirt M
c1b8c63386	08	12/30/1899	TSG-1294769	2013-12-21 12:39:00	16.7	1	16.7	Black T-Shirt F
5b8b1c31fe	39	2/8/1974	TSG-1294771	2013-12-03 18:20:00	25.0	1	25	Hoodie
d54ba7911a	17	8/22/1984	TSG-1294777	2014-07-10 14:17:00	16.7	1	16.7	Bk TShirt M
1c7347f30c	93	12/30/1899	TSG-1294778	2013-12-06 19:09:00	50.0	2	25	Hoodie
5280cd4e2f	18	9/9/1975	TSG-1294781	2013-12-06 12:57:00	16.7	1	16.7	Black T-Shirt F
95c9ff9025	30	2/7/1970	TSG-1294783	2014-09-04 13:11:00	25.0	1	25	Hoodie
fad3f23f64	34	3/6/1988	TSG-1294792	2014-09-08 10:37:00	16.7	1	16.7	White T-Shirt F
33fc5281ee	27	4/3/1966	TSG-1294794	2014-07-18 21:45:00	19.9	1	19.9	Black T-Shirt M
bcd0723538	13	10/13/1985	TSG-1294797	2014-03-03 19:13:00	16.7	1	16.7	White T-Shirt F
9f3af4763a	81	3/3/1980	TSG-1294800	2014-07-29 13:28:00	25.0	1	25	Hoodie
2f1d44831e	23	2/15/1965	TSG-1294802	2014-08-01 10:51:00	16.7	1	16.7	White T-Shirt F
41f7033a94	64	12/30/1899	TSG-1294804	2013-12-13 18:53:00	23.9	1	23.9	Black T-Shirt F
01c5b52eda	22	5/24/1948	TSG-1294808	2013-12-06 16:20:00	25.0	1	25	Hoodie
e2d06a6eb6	09	11/1/1991	TSG-1294814	2013-11-29 12:18:00	19.9	1	19.9	White T-Shirt M
4fe4945ec6	93	2/9/1973	TSG-1294815	2014-03-08 01:24:00	116.9	7	16.7	Black T-Shirt M
4fe4945ec6	93	2/9/1973	TSG-1294816	2014-03-08 01:24:00	116.9	7	16.7	Black T-Shirt M
892cb8f4c3	38	9/21/1994	TSG-1294818	2013-12-13 14:15:00	16.7	1	16.7	Black T-Shirt M
99a9aff6da	93	1/22/1981	TSG-1294819	2013-12-26 22:07:00	19.9	1	19.9	Black T-Shirt F
2ecb3127b1	41	12/9/1981	TSG-1294821	2014-08-03 16:13:00	23.9	1	23.9	Hoodie
722289d2b2	37	10/8/1949	TSG-1294826	2013-12-06 13:54:00	16.7	1	16.7	Black T-Shirt F
1a5f62a642	30	5/24/1982	TSG-1294831	2013-12-15 21:55:00	25.0	1	25	Tennis Shirt
a194eaca9e	61	2/13/1985	TSG-1294836	2014-06-09 17:25:00	19.9	1	19.9	White T-Shirt M
561940a848	44	1/25/1988	TSG-1294838	2014-01-23 16:48:00	19.9	1	19.9	White T-Shirt M
ae794e32c0	63	6/25/1958	TSG-1294841	2013-12-03 16:42:00	23.9	1	23.9	White T-Shirt M
16df072336	30	9/19/1981	TSG-1294853	2013-12-15 17:52:00	23.9	1	23.9	Tennis Shirt
1042dfdf8c	82	5/4/1986	TSG-1294857	2014-02-28 13:26:00	19.9	1	19.9	White T-Shirt M
4df3f5d756	75	5/1/1980	TSG-1294858	2014-06-02 17:51:00	16.7	1	16.7	White T-Shirt F
7431d0f687	59	12/30/1899	TSG-1294861	2014-04-27 19:42:00	19.9	1	19.9	Black T-Shirt M
db9a229ad1	79	5/21/1990	TSG-1294862	2014-10-26 18:35:00	16.7	1	16.7	Black T-Shirt F
76eedbbd81	73	3/28/1969	TSG-1294866	2013-12-14 22:27:00	39.8	2	19.9	Hoodie
2758064e03	95	12/30/1899	TSG-1294867	2014-06-30 21:10:00	19.9	1	19.9	Black T-Shirt M
7f63ad9a03	69	10/19/1971	TSG-1294868	2014-08-31 22:04:00	16.7	1	16.7	Black T-Shirt M
fc2b37ceaa	06	12/30/1899	TSG-1294874	2014-06-16 18:18:00	16.7	1	16.7	Black T-Shirt M
fa9956f74f	73	12/30/1899	TSG-1294884	2014-02-16 17:52:00	19.9	1	19.9	White T-Shirt M
5d6c286474	95	11/8/1983	TSG-1294886	2014-01-30 20:26:00	19.9	1	19.9	Black T-Shirt F
8df477afeb	92	7/6/1960	TSG-1294893	2014-03-19 22:31:00	19.9	1	19.9	Hoodie
ab21368579	75	5/5/1982	TSG-1294895	2013-12-17 17:12:00	16.7	1	16.7	Black T-Shirt F
